Fragment length, Fraction of reads
428,6.039996859201633e-06
430,1.2079993718403266e-05
432,6.039996859201633e-06
433,1.2079993718403266e-05
434,6.039996859201633e-06
435,6.039996859201633e-06
438,1.2079993718403266e-05
439,6.039996859201633e-06
441,6.039996859201633e-06
442,1.2079993718403266e-05
444,6.039996859201633e-06
446,1.2079993718403266e-05
447,1.2079993718403266e-05
448,1.2079993718403266e-05
449,6.039996859201633e-06
451,6.039996859201633e-06
452,1.2079993718403266e-05
453,1.81199905776049e-05
454,1.2079993718403266e-05
455,1.81199905776049e-05
456,1.81199905776049e-05
457,6.039996859201633e-06
459,1.81199905776049e-05
460,6.039996859201633e-06
461,2.4159987436806533e-05
462,1.81199905776049e-05
463,1.81199905776049e-05
464,1.2079993718403266e-05
466,6.039996859201633e-06
467,1.2079993718403266e-05
470,3.0199984296008167e-05
471,1.81199905776049e-05
472,1.2079993718403266e-05
473,6.039996859201633e-06
474,1.2079993718403266e-05
475,2.4159987436806533e-05
476,1.2079993718403266e-05
477,1.81199905776049e-05
478,1.2079993718403266e-05
480,3.62399811552098e-05
481,1.81199905776049e-05
482,1.2079993718403266e-05
483,6.039996859201633e-06
484,6.039996859201633e-06
485,1.2079993718403266e-05
487,2.4159987436806533e-05
492,1.81199905776049e-05
494,6.039996859201633e-06
495,6.039996859201633e-06
496,1.2079993718403266e-05
498,1.2079993718403266e-05
499,2.4159987436806533e-05
501,2.4159987436806533e-05
502,1.2079993718403266e-05
503,1.2079993718403266e-05
505,6.039996859201633e-06
507,1.2079993718403266e-05
509,1.2079993718403266e-05
510,6.039996859201633e-06
511,1.2079993718403266e-05
512,6.039996859201633e-06
513,1.81199905776049e-05
514,6.039996859201633e-06
515,1.2079993718403266e-05
516,1.2079993718403266e-05
518,1.2079993718403266e-05
520,1.2079993718403266e-05
521,1.2079993718403266e-05
522,1.2079993718403266e-05
523,1.2079993718403266e-05
524,1.2079993718403266e-05
525,1.2079993718403266e-05
526,6.039996859201633e-06
527,1.2079993718403266e-05
528,1.2079993718403266e-05
529,1.2079993718403266e-05
530,1.2079993718403266e-05
531,6.039996859201633e-06
532,6.039996859201633e-06
533,1.2079993718403266e-05
534,6.039996859201633e-06
535,1.2079993718403266e-05
536,2.4159987436806533e-05
537,6.039996859201633e-06
538,6.039996859201633e-06
540,6.039996859201633e-06
543,6.039996859201633e-06
544,1.2079993718403266e-05
545,2.4159987436806533e-05
546,6.039996859201633e-06
547,1.2079993718403266e-05
548,6.039996859201633e-06
549,6.039996859201633e-06
550,1.2079993718403266e-05
551,6.039996859201633e-06
552,1.2079993718403266e-05
553,6.039996859201633e-06
554,1.2079993718403266e-05
555,1.81199905776049e-05
557,6.039996859201633e-06
558,1.2079993718403266e-05
560,1.2079993718403266e-05
561,2.4159987436806533e-05
562,1.2079993718403266e-05
564,1.2079993718403266e-05
565,1.2079993718403266e-05
567,1.2079993718403266e-05
568,2.4159987436806533e-05
570,6.039996859201633e-06
572,6.039996859201633e-06
573,6.039996859201633e-06
574,1.81199905776049e-05
575,6.039996859201633e-06
576,6.039996859201633e-06
578,1.2079993718403266e-05
579,1.2079993718403266e-05
580,6.039996859201633e-06
581,6.039996859201633e-06
582,6.039996859201633e-06
586,6.039996859201633e-06
587,6.039996859201633e-06
589,6.039996859201633e-06
590,6.039996859201633e-06
592,6.039996859201633e-06
593,1.2079993718403266e-05
594,6.039996859201633e-06
595,6.039996859201633e-06
596,1.2079993718403266e-05
598,6.039996859201633e-06
599,6.039996859201633e-06
602,6.039996859201633e-06
603,6.039996859201633e-06
606,6.039996859201633e-06
609,6.039996859201633e-06
611,6.039996859201633e-06
614,6.039996859201633e-06
615,6.039996859201633e-06
635,6.039996859201633e-06
651,6.039996859201633e-06
657,6.039996859201633e-06
660,6.039996859201633e-06
672,6.039996859201633e-06
678,6.039996859201633e-06
694,6.039996859201633e-06
696,6.039996859201633e-06
702,6.039996859201633e-06
703,2.4159987436806533e-05
704,0.001153639400107512
